2020,4888,-0.014209944,-159.1111111,65388,-2864,21508,12708,17917
2021,4888,0.009798192,110.8333333,67418,1995,22287,13367,15962
2009,5331,0.038296528,1.139017425,11796.38,339.442,3932.271,7.543,223.676
2010,5331,0.065770207,2.101128108,13035,627.857,4419.656,0,499.646
2011,5331,0.079133345,2.59165799,14807.188,766.685,4962.61,15.9,127.503
2012,5331,0.091887656,3.328832748,16022.128,952.662,5379.501,0,145.094
2013,5331,0.094328386,3.69512371,17504.167,1025.116,5762.942,0,506.187
2014,5331,0.094915817,4.012387294,18909.588,1065.345,6144.207,0,579.823
2015,5331,0.103490132,4.644436029,20368.562,1165.08,6657.591,0,157.947
2016,5331,0.107188233,5.195497714,21986.598,1251.133,7161.238,0,187.915
2017,5331,0.122950463,6.544839054,23470.967,1538.96,7625.59,0,267.441
2018,5331,0.120377721,6.999859076,25625.043,1589.472,8258.004,57.804,235.487
2019,5331,0.075029516,7.768662336,27753.973,1712.555,8993.865,76.537,240.32
2020,5331,0.10265973,12.60186912,33746.839,2655.05,11460.099,90.76,1376.577
2010,4911,0.065581428,0.491338583,15197,2808,4820,2246,62
2011,4911,0.030867716,0.271814672,14379,1408,4330,2035,102
2012,4911,0.006447756,0.054979064,13093,302,4377,1717,248
2013,4911,0.03387496,0.293446308,13120,1697,4526,1836,316
2014,4911,0.02411324,0.222940776,12436,1310,4539,1633,318
2015,4911,0.032297566,0.284281437,11683,1899,5115,1369,607
2016,4911,0.029646697,0.248304094,11737,2123,5267,1706,261
2017,4911,0.039159104,0.304004055,12586,2999,6029,1786,120
2018,4911,0.031406422,0.194391484,13581,2447,6227,2080,391
2019,4911,0.013079953,0.057001343,16572,1358,8248,2645,269
2020,4911,-0.004181221,-0.018863487,14172,-401,6359,2507,237
2010,3585,0.081760209,2.807592206,7132.648,700.104,3002.612,1087.704,1309.095
2011,3585,0.094221724,3.572512291,7950.14,895.243,3357.273,1190.265,1206.755
2012,3585,0.077659367,3.191693655,8104.339,811.07,3468.586,1225.898,800.076
2013,3585,0.092555184,3.92890882,8729.813,1003.129,3773.495,1359.101,803.882
2014,3585,0.085280766,3.029527967,7752.728,775.235,3301.127,1186.746,681.581
2015,3585,0.100911011,3.396270396,6956.311,869.829,2916.427,1120.49,362.185
2016,3585,0.050305699,1.983690525,6794.342,508.892,2870.602,1265.201,349.146
2017,3585,0.07615795,3.158327886,7830.436,811.665,3300.407,1385.567,753.964
2018,3585,0.0681667,2.211863223,6992.118,570.267,2859.057,1241.189,396.221
2019,3585,0.078195951,2.621979331,7136.397,677.918,2902.135,1232.084,397.253
2020,3585,0.074677172,2.638990355,6683.76,683.451,2771.965,1152.243,513.075
2010,2860,0.033195379,0.788126919,53674,2310,10411,9044,7039
2011,2860,0.03961054,0.926038501,59985,2742,11359,9626,5446
2012,2860,0.016981539,0.392952128,56786,1182,11116,9679,4318
2013,2860,0.068876707,1.567452521,57080,4787,11792,9647,5940
2014,2860,0.054828769,1.214032829,58167,3772,13033,9372,5654
2015,2860,0.112971511,2.473447055,48778,7685,13050,7846,8577
2016,2860,0.054306951,1.389765047,48158,4318,13280,9024,6607
2017,2860,0.007597677,63.47826087,62484,1460,17325,16893,14394
2018,2860,0.020443546,160.1666667,85977,3844,26112,17424,14156
2019,2860,0.007176206,71.14285714,21512,498,8472,3837,1577
2020,2860,-0.041619655,-421.5714286,20397,-2951,7850,3551,2569
2010,7311,0.042302758,13.88758389,12542.5,827.7,1700.2,5977.2,2300
2011,7311,0.046456055,15.98322148,13872.5,952.6,1952.7,6632,1805
2012,7311,0.045066112,16.75,14219.4,998.3,2086.9,6958.2,2698.9
2013,7311,0.044848792,16.62919463,14584.5,991.1,2151.5,6632.6,2728.7
2014,7311,0.051206649,18.52348993,15317.8,1104,2247.3,6524.7,2390.3
2015,7311,0.049473784,18.35402685,15134.4,1093.9,2211.2,7220.9,2619.7
2016,7311,0.049582567,25.75336323,15416.9,1148.6,2745.7,7510.8,3022.8
2017,7311,0.043656142,24.40358744,15273.6,1088.4,2791.8,8083.8,3796.4
2018,7311,0.053881464,29.73991031,15290.2,1326.4,2821.7,7666.1,3657.9
2019,7311,0.049997386,30.02466368,14953.7,1339.1,2759.7,7829,4309.3
2020,7311,0.034195145,21.19730942,13171.1,945.4,2353,7813.4,5600.5
2010,4931,0.022338805,1320,14272,1320,5109,2157,1670
2011,4931,0.02728465,1706,14529,1706,4952,1941,2300
2012,4931,0.015528387,1768,19624,1768,6626,2717,1757
2013,4931,0.023218533,2665,24549,2665,8945,3005,1545
2014,4931,0.0155995,1883,23930,1883,8723,2764,2036
2015,4931,0.023242761,2816,23459,2816,8890,2451,857
2016,4931,0.01620958,2152,22754,2152,9016,2644,392
2017,4931,0.022180489,3059,23565,3059,9656,2774,358
2018,4931,0.018336635,2666,24521,2666,9195,3134,442
2019,4931,0.023596369,3748,25079,3748,10293,3060,311
2020,4931,0.008479691,1377,24020,1377,10419,3153,259
2010,3826,0.1196243,3.317798038,1704.346,383.919,847.794,356.763,420.086
2011,3826,0.001996506,0.067649372,1921.287,7.655,996.4,409.888,142.342
2012,3826,0.017925235,0.607983588,2115.205,69.94,1095.371,457.011,171.444
2013,3826,0.042367419,1.484666063,2166.232,167.212,1105.931,470.028,173.242
2014,3826,0.038165249,1.402708013,2237.219,157.778,1123.844,470.563,174.821
2015,3826,0.050986548,1.896076191,2262.359,212.425,1143.874,439.015,237.932
2016,3826,0.054785216,2.137433062,2115.517,234.299,1072.625,425.588,359.265
2017,3826,0.048039855,2.651597938,2256.982,292.633,1139.903,552.304,202.134
2018,3826,0.03981694,2.151297051,2777.996,237.927,1451.161,632.669,166.315
2019,3826,0.034802443,2.047489653,2883.673,227.558,1528.679,725.184,191.894
2020,3826,0.091439472,6.493772861,3782.745,727.887,2231.8,1155.109,402.614
2010,3620,0.053848829,10.92941176,13715,929,4633,2239,1171
2011,3620,0.075532927,8.083832335,16049,1350,5344,2444,1084
2012,3620,0.033948895,243.4,16311,1217,5461,3510,1104
2013,3620,0.052435829,372.2,22046,1861,7630,3648,1709
2014,3620,0.053476095,358.6,22552,1793,7851,3667,1026
2015,3620,0.063774935,395.8,20855,1979,7448,3479,445
2016,3620,0.063184194,384.4,19747,1922,7226,3560,746
2017,3620,0.091499862,746.25,20404,2985,7507,3943,1095
2018,3620,0.068988807,536.25,21609,2145,7939,3952,440
2019,3620,0.067398262,552.75,21390,2211,7871,3538,591
2020,3620,0.044306184,352.5,17858,1410,6200,2994,1102
2010,2842,0.108842002,1.59201441,6089.7,530.3,3422.9,999.6,242.3
2011,2842,0.025355248,1.376078548,6828.1,462.5,3754.4,2095.3,1843.6
2012,2842,0.040040291,2.056708565,11838.7,703.6,6154.1,2225.1,1157.8
2013,2842,0.049285769,2.80440452,13253.4,967.8,6863.5,2568,339.2
2014,2842,0.061787565,3.459303998,14280.5,1202.8,7478.7,2626.7,209.6
2015,2842,0.053755827,2.860690836,13545.1,1002.1,7253.7,2527.8,92.8
2016,2842,0.067080556,3.487237663,13152.8,1229.6,7170.9,2446.2,327.4
2017,2842,0.075562057,4.252607838,13838.3,1508.4,7370.5,2703.3,211.4
2018,2842,0.071189818,4.003081232,14668.2,1429.1,6989.9,2806.7,114.7
2019,2842,0.074698957,4.335094549,14906.3,1558.9,7194.7,2930.2,186.4
2020,2842,-0.066484608,-3.323496966,11790.2,-1205.1,5745.3,2442.4,1260.2
2010,3823,0.094733616,4.536687631,21039,2164,8966,3989,1592
2011,3823,0.103935292,5.199161426,24222,2480,10163,4502,2052
2012,3823,0.082626585,4.125786164,24412,1968,10350,4983,2367
2013,3823,0.081097487,4.201257862,24669,2004,10551,4808,3275
2014,3823,0.088803408,4.501048218,24537,2147,10786,5019,3149
2015,3823,0.122691054,5.681341719,22304,2710,9659,4413,3153
2016,3823,0.075196615,3.427672956,14522,1635,6746,2701,3182
2017,3823,0.07749247,3.182389937,15264,1518,6978,3072,3062
2018,3823,0.108043158,4.618448637,17408,2203,8046,3344,1093
2019,3823,0.112504269,4.834381551,18372,2306,8399,3441,1494
2020,3823,0.085875361,4.119496855,16785,1965,7644,3260,3315
2021,3823,0.093182278,4.828092243,18236,2303,8232,3499,2354
2010,4924,0.03043249,456.405765,4789.69,205.839,698.996,276.18,131.952
2011,4924,0.028505379,460.3126386,4347.634,207.601,699.268,275.316,131.419
2012,4924,0.028912273,480.5254989,3438.483,216.717,689.053,234.694,64.239
2013,4924,0.03062742,536.8520971,3886.257,243.194,736.958,301.992,66.199
2014,4924,0.033720417,577.3247012,4940.916,289.817,865.336,343.4,42.258
2015,4924,0.03465049,621.4497041,4142.136,315.075,906.191,295.16,28.653
2016,4924,0.034972319,673.2769231,3349.949,350.104,961.114,300.007,47.534
2017,4924,0.036877758,746.5555556,2759.735,396.421,1046.994,222.263,26.409
2018,4924,0.050786745,1084.647482,3115.546,603.064,1084.217,253.295,13.771
2019,4924,0.038257075,856.6264657,2901.848,511.406,1137.514,230.571,24.55
2020,4924,0.039158913,956.1891892,2821.137,601.443,1253.927,230.595,20.808
2021,4924,0.033942296,1005.382175,3407.49,665.563,1382.975,342.967,116.723
2010,7323,0.077673579,1.127218935,1859.5,266.7,1099.6,262.6,119.4
2011,7323,0.066379753,0.984361792,1959.8,232.9,1191.3,284.4,127.7
2012,7323,0.060317883,1.150042265,2160.5,272.1,1331.4,317,146.8
2013,7323,0.077490694,1.486897718,2303.9,351.8,1516.6,309.7,235.9
2014,7323,0.078601686,1.552831784,2436.4,367.4,1591.7,337.2,179.1
2015,7323,0.095165225,1.813609467,2663.6,429.1,1776.2,349.8,123.5
2016,7323,0.07334934,2.065934066,3144.9,488.8,2031.5,444.2,157.3
